fin_main_sw,cap_load,frf,fin_battery_cap,Rout_LNA,Current Consumption,Output PP Amplitude,Tracking Bandwidth (GHz),ENOB,SNR,SFDR
4,6E-15,2.44E+10,70,38,1.10E-04,1.043,16.37,6.539,41.13,41.24
4,6E-15,2.44E+10,70,38,1.10E-04,1.043,16.37,6.539,41.13,41.24
4,6E-15,2.44E+10,70,38,1.10E-04,1.043,16.37,6.539,41.13,41.24
4,4E-15,2.84E+10,70,38,1.10E-04,1.043,21.5,7.231,45.3,45.41
4,4E-15,2.84E+10,70,38,1.10E-04,1.043,21.5,7.231,45.3,45.41
6,2E-15,2.44E+10,90,45,1.11E-04,1.044,32.92,4.852,30.97,31.08
6,2E-15,2.04E+10,90,58,1.11E-04,1.044,29.04,5.48,34.75,34.86
4,2E-15,2.44E+10,90,45,1.10E-04,1.044,28.96,5.234,33.27,33.38
4,2E-15,2.44E+10,90,45,1.10E-04,1.044,28.96,5.234,33.27,33.38
6,8E-15,2.04E+10,80,45,1.11E-04,1.044,16.36,7.525,47.07,47.17
6,8E-15,2.04E+10,80,45,1.11E-04,1.044,16.36,7.525,47.07,47.17
4,2E-15,2.04E+10,90,58,1.09E-04,1.045,26.12,5.906,37.32,37.42
4,2E-15,2.04E+10,90,58,1.09E-04,1.045,26.12,5.906,37.32,37.42
4,2E-15,2.56E+10,80,45,1.09E-04,1.046,29.45,5.478,34.74,34.9
4,2E-15,2.56E+10,80,45,1.09E-04,1.046,29.45,5.478,34.74,34.9
4,2E-15,2.56E+10,80,45,1.09E-04,1.046,29.45,5.478,34.74,34.9
4,2E-15,2.56E+10,80,45,1.09E-04,1.046,29.45,5.478,34.74,34.9
6,2E-15,2.56E+10,80,45,1.11E-04,1.046,33.45,5.16,32.82,32.98
6,2E-15,2.56E+10,80,45,1.11E-04,1.046,33.45,5.16,32.82,32.98
4,2E-15,2.84E+10,90,38,1.10E-04,1.046,30.71,6.401,40.3,40.41
4,2E-15,2.84E+10,90,38,1.10E-04,1.046,30.71,6.401,40.3,40.41
2,2E-15,2.56E+10,90,38,1.07E-04,1.047,22.44,5.98,37.76,37.89
2,4E-15,2.04E+10,80,45,1.08E-04,1.047,13.51,8.021,50.05,50.16
2,4E-15,2.04E+10,80,45,1.08E-04,1.047,13.51,8.021,50.05,50.16
4,2E-15,2.84E+10,70,45,1.10E-04,1.047,30.05,6.285,39.6,39.7
4,2E-15,2.84E+10,70,45,1.10E-04,1.047,30.05,6.285,39.6,39.7
2,2E-15,2.84E+10,80,38,1.08E-04,1.047,22.79,7.085,44.42,44.52
2,2E-15,2.84E+10,80,38,1.08E-04,1.047,22.79,7.085,44.42,44.52
4,4E-15,2.04E+10,70,58,1.10E-04,1.047,19.41,7.094,44.47,44.57
4,4E-15,2.04E+10,70,58,1.10E-04,1.047,19.41,7.094,44.47,44.57
6,6E-15,2.44E+10,80,38,1.12E-04,1.047,20.42,6.257,39.43,39.54
6,6E-15,2.44E+10,80,38,1.12E-04,1.047,20.42,6.257,39.43,39.54
6,6E-15,2.44E+10,80,38,1.12E-04,1.047,20.42,6.257,39.43,39.54
6,6E-15,2.44E+10,80,38,1.12E-04,1.047,20.42,6.257,39.43,39.54
6,2E-15,2.84E+10,70,45,1.11E-04,1.047,34.1,5.891,37.23,37.34
4,4E-15,2.44E+10,90,38,1.10E-04,1.048,20.81,6.187,39.01,39.12
4,4E-15,2.44E+10,90,38,1.10E-04,1.048,20.81,6.187,39.01,39.12
6,2E-15,2.84E+10,90,38,1.11E-04,1.048,35.31,5.986,37.8,37.91
4,4E-15,2.44E+10,70,45,1.10E-04,1.048,20.73,6.178,38.96,39.06
4,4E-15,2.44E+10,70,45,1.10E-04,1.048,20.73,6.178,38.96,39.06
6,6E-15,2.04E+10,90,45,1.11E-04,1.049,19.23,7.103,44.53,44.63
6,6E-15,2.04E+10,90,45,1.11E-04,1.049,19.23,7.103,44.53,44.63
2,2E-15,2.04E+10,80,58,1.08E-04,1.049,20.47,6.908,43.35,43.45
2,2E-15,2.04E+10,80,58,1.08E-04,1.049,20.47,6.908,43.35,43.45
4,8E-15,2.04E+10,80,38,1.10E-04,1.049,13.16,8.047,50.21,50.32
4,8E-15,2.04E+10,80,38,1.10E-04,1.049,13.16,8.047,50.21,50.32
4,8E-15,2.04E+10,80,38,1.10E-04,1.049,13.16,8.047,50.21,50.32
4,8E-15,2.04E+10,80,38,1.10E-04,1.049,13.16,8.047,50.21,50.32
4,2E-15,3.24E+10,70,38,1.10E-04,1.049,31.74,6.358,40.04,40.14
4,2E-15,3.24E+10,70,38,1.10E-04,1.049,31.74,6.358,40.04,40.14
4,6E-15,2.04E+10,80,45,1.10E-04,1.05,15.65,7.677,47.98,48.09
4,6E-15,2.04E+10,80,45,1.10E-04,1.05,15.65,7.677,47.98,48.09
4,6E-15,2.04E+10,80,45,1.10E-04,1.05,15.65,7.677,47.98,48.09
4,6E-15,2.04E+10,80,45,1.10E-04,1.05,15.65,7.677,47.98,48.09
4,6E-15,2.04E+10,80,45,1.10E-04,1.05,15.65,7.677,47.98,48.09
4,6E-15,2.04E+10,80,45,1.10E-04,1.05,15.65,7.677,47.98,48.09
4,6E-15,2.04E+10,80,45,1.10E-04,1.05,15.65,7.677,47.98,48.09
4,6E-15,2.04E+10,80,45,1.10E-04,1.05,15.65,7.677,47.98,48.09
6,4E-15,2.04E+10,70,58,1.11E-04,1.05,22.94,6.424,40.44,40.54
2,2E-15,2.44E+10,80,45,1.08E-04,1.05,21.93,6.015,37.98,38.08
2,2E-15,2.44E+10,80,45,1.08E-04,1.05,21.93,6.015,37.98,38.08
2,2E-15,2.56E+10,70,45,1.08E-04,1.05,22.38,6.095,38.46,38.6
6,4E-15,2.56E+10,80,38,1.11E-04,1.051,25.66,5.803,36.7,36.84
6,4E-15,2.56E+10,80,38,1.11E-04,1.051,25.66,5.803,36.7,36.84
6,2E-15,3.24E+10,70,38,1.11E-04,1.051,36.33,5.982,37.78,37.88
6,4E-15,2.84E+10,70,38,1.11E-04,1.052,26.1,6.804,42.72,42.83
6,2E-15,2.04E+10,80,58,1.11E-04,1.054,29.63,5.42,34.39,34.5
6,2E-15,2.04E+10,80,58,1.11E-04,1.054,29.63,5.42,34.39,34.5
6,4E-15,2.44E+10,90,38,1.11E-04,1.054,25.28,5.733,36.28,36.38
4,4E-15,2.56E+10,70,38,1.10E-04,1.055,21.5,6.156,38.83,38.96
4,4E-15,2.56E+10,70,38,1.10E-04,1.055,21.5,6.156,38.83,38.96
6,8E-15,2.04E+10,70,45,1.12E-04,1.055,16.65,7.466,46.71,46.82
6,4E-15,2.44E+10,70,45,1.12E-04,1.055,24.92,5.684,35.98,36.09
4,2E-15,2.04E+10,80,58,1.10E-04,1.056,26.69,5.835,36.89,36.99
4,2E-15,2.04E+10,80,58,1.10E-04,1.056,26.69,5.835,36.89,36.99
4,2E-15,2.04E+10,80,58,1.10E-04,1.056,26.69,5.835,36.89,36.99
4,2E-15,2.04E+10,80,58,1.10E-04,1.056,26.69,5.835,36.89,36.99
2,4E-15,2.04E+10,90,38,1.08E-04,1.056,13.65,7.981,49.81,49.92
6,8E-15,2.04E+10,90,38,1.11E-04,1.057,16.71,7.434,46.52,46.62
2,4E-15,2.04E+10,70,45,1.08E-04,1.057,13.71,7.912,49.4,49.5
6,2E-15,2.44E+10,80,45,1.12E-04,1.058,33.45,4.815,30.75,30.85
6,2E-15,2.44E+10,80,45,1.12E-04,1.058,33.45,4.815,30.75,30.85
4,8E-15,2.04E+10,70,38,1.10E-04,1.058,13.32,7.948,49.61,49.72
4,8E-15,2.04E+10,70,38,1.10E-04,1.058,13.32,7.948,49.61,49.72
4,2E-15,2.44E+10,80,45,1.10E-04,1.058,29.45,5.19,33.01,33.11
4,2E-15,2.44E+10,80,45,1.10E-04,1.058,29.45,5.19,33.01,33.11
4,2E-15,2.44E+10,80,45,1.10E-04,1.058,29.45,5.19,33.01,33.11
4,2E-15,2.44E+10,80,45,1.10E-04,1.058,29.45,5.19,33.01,33.11
4,2E-15,2.56E+10,90,38,1.09E-04,1.058,30.71,5.448,34.56,34.72
4,2E-15,2.56E+10,90,38,1.09E-04,1.058,30.71,5.448,34.56,34.72
4,2E-15,2.84E+10,80,38,1.10E-04,1.058,31.17,6.378,40.16,40.27
4,2E-15,2.84E+10,80,38,1.10E-04,1.058,31.17,6.378,40.16,40.27
4,2E-15,2.84E+10,80,38,1.10E-04,1.058,31.17,6.378,40.16,40.27
4,2E-15,2.84E+10,80,38,1.10E-04,1.058,31.17,6.378,40.16,40.27
4,4E-15,2.04E+10,90,45,1.10E-04,1.059,19.96,7.041,44.15,44.26
4,4E-15,2.04E+10,90,45,1.10E-04,1.059,19.96,7.041,44.15,44.26
2,2E-15,2.56E+10,80,38,1.08E-04,1.059,22.79,6.013,37.96,38.1
2,2E-15,2.56E+10,80,38,1.08E-04,1.059,22.79,6.013,37.96,38.1
4,4E-15,2.44E+10,80,38,1.10E-04,1.059,21.14,6.151,38.79,38.9
4,4E-15,2.44E+10,80,38,1.10E-04,1.059,21.14,6.151,38.79,38.9
4,4E-15,2.44E+10,80,38,1.10E-04,1.059,21.14,6.151,38.79,38.9
4,4E-15,2.44E+10,80,38,1.10E-04,1.059,21.14,6.151,38.79,38.9
6,6E-15,2.44E+10,70,38,1.12E-04,1.059,20.77,6.215,39.18,39.29
6,6E-15,2.44E+10,70,38,1.12E-04,1.059,20.77,6.215,39.18,39.29
6,2E-15,2.56E+10,90,38,1.11E-04,1.059,35.31,5.145,32.73,32.89
6,6E-15,2.04E+10,80,45,1.11E-04,1.059,19.59,7.058,44.26,44.36
6,6E-15,2.04E+10,80,45,1.11E-04,1.059,19.59,7.058,44.26,44.36
6,6E-15,2.04E+10,80,45,1.11E-04,1.059,19.59,7.058,44.26,44.36
6,6E-15,2.04E+10,80,45,1.11E-04,1.059,19.59,7.058,44.26,44.36
6,2E-15,2.84E+10,80,38,1.11E-04,1.059,35.76,5.964,37.67,37.77
6,2E-15,2.84E+10,80,38,1.11E-04,1.059,35.76,5.964,37.67,37.77
2,2E-15,2.84E+10,70,38,1.08E-04,1.06,23.18,7.036,44.12,44.23
4,6E-15,2.04E+10,70,45,1.10E-04,1.06,15.91,7.604,47.54,47.65
4,6E-15,2.04E+10,70,45,1.10E-04,1.06,15.91,7.604,47.54,47.65
4,6E-15,2.04E+10,70,45,1.10E-04,1.06,15.91,7.604,47.54,47.65
4,6E-15,2.04E+10,70,45,1.10E-04,1.06,15.91,7.604,47.54,47.65
4,6E-15,2.04E+10,90,38,1.10E-04,1.061,15.91,7.6,47.52,47.63
4,6E-15,2.04E+10,90,38,1.10E-04,1.061,15.91,7.6,47.52,47.63
4,6E-15,2.04E+10,90,38,1.10E-04,1.061,15.91,7.6,47.52,47.63
2,2E-15,2.44E+10,90,38,1.08E-04,1.061,22.44,6.015,37.97,38.08
4,2E-15,2.56E+10,70,45,1.09E-04,1.061,30.05,5.482,34.76,34.94
4,2E-15,2.56E+10,70,45,1.09E-04,1.061,30.05,5.482,34.76,34.94
6,2E-15,2.56E+10,70,45,1.11E-04,1.061,34.1,5.16,32.83,32.99
2,2E-15,2.04E+10,70,58,1.08E-04,1.062,20.98,6.811,42.77,42.88
6,4E-15,2.04E+10,90,45,1.11E-04,1.063,24.01,6.425,40.45,40.55
6,4E-15,2.56E+10,70,38,1.11E-04,1.064,26.1,5.837,36.9,37.05
2,2E-15,2.44E+10,70,45,1.08E-04,1.065,22.38,5.951,37.59,37.69
2,4E-15,2.04E+10,80,38,1.08E-04,1.065,13.82,7.905,49.36,49.46
2,4E-15,2.04E+10,80,38,1.08E-04,1.065,13.82,7.905,49.36,49.46
6,2E-15,2.04E+10,70,58,1.11E-04,1.065,30.37,5.353,33.99,34.1
6,8E-15,2.04E+10,80,38,1.12E-04,1.066,16.95,7.4,46.31,46.42
6,8E-15,2.04E+10,80,38,1.12E-04,1.066,16.95,7.4,46.31,46.42
6,4E-15,2.44E+10,80,38,1.12E-04,1.066,25.66,5.7,36.08,36.19
6,4E-15,2.44E+10,80,38,1.12E-04,1.066,25.66,5.7,36.08,36.19
4,2E-15,2.04E+10,70,58,1.10E-04,1.067,27.36,5.754,36.4,36.51
4,2E-15,2.04E+10,70,58,1.10E-04,1.067,27.36,5.754,36.4,36.51
4,2E-15,2.44E+10,90,38,1.10E-04,1.069,30.71,5.267,33.47,33.58
4,2E-15,2.44E+10,90,38,1.10E-04,1.069,30.71,5.267,33.47,33.58
4,4E-15,2.04E+10,80,45,1.10E-04,1.07,20.33,6.986,43.82,43.93
4,4E-15,2.04E+10,80,45,1.10E-04,1.07,20.33,6.986,43.82,43.93
4,4E-15,2.04E+10,80,45,1.10E-04,1.07,20.33,6.986,43.82,43.93
4,4E-15,2.04E+10,80,45,1.10E-04,1.07,20.33,6.986,43.82,43.93
6,2E-15,2.44E+10,90,38,1.11E-04,1.07,35.31,4.904,31.29,31.39
4,6E-15,2.04E+10,80,38,1.10E-04,1.07,16.13,7.556,47.25,47.36
4,6E-15,2.04E+10,80,38,1.10E-04,1.07,16.13,7.556,47.25,47.36
4,6E-15,2.04E+10,80,38,1.10E-04,1.07,16.13,7.556,47.25,47.36
4,6E-15,2.04E+10,80,38,1.10E-04,1.07,16.13,7.556,47.25,47.36
4,6E-15,2.04E+10,80,38,1.10E-04,1.07,16.13,7.556,47.25,47.36
4,6E-15,2.04E+10,80,38,1.10E-04,1.07,16.13,7.556,47.25,47.36
4,6E-15,2.04E+10,80,38,1.10E-04,1.07,16.13,7.556,47.25,47.36
4,6E-15,2.04E+10,80,38,1.10E-04,1.07,16.13,7.556,47.25,47.36
4,2E-15,2.56E+10,80,38,1.09E-04,1.07,31.17,5.459,34.62,34.79
4,2E-15,2.56E+10,80,38,1.09E-04,1.07,31.17,5.459,34.62,34.79
4,2E-15,2.56E+10,80,38,1.09E-04,1.07,31.17,5.459,34.62,34.79
4,2E-15,2.56E+10,80,38,1.09E-04,1.07,31.17,5.459,34.62,34.79
6,6E-15,2.04E+10,70,45,1.12E-04,1.07,19.98,6.996,43.88,43.99
6,6E-15,2.04E+10,70,45,1.12E-04,1.07,19.98,6.996,43.88,43.99
2,2E-15,2.04E+10,90,45,1.08E-04,1.071,21.54,6.839,42.93,43.04
6,6E-15,2.04E+10,90,38,1.11E-04,1.071,20.1,6.998,43.89,43.99
6,6E-15,2.04E+10,90,38,1.11E-04,1.071,20.1,6.998,43.89,43.99
4,4E-15,2.44E+10,70,38,1.10E-04,1.071,21.5,6.102,38.5,38.6
4,4E-15,2.44E+10,70,38,1.10E-04,1.071,21.5,6.102,38.5,38.6
6,2E-15,2.56E+10,80,38,1.11E-04,1.071,35.76,5.15,32.77,32.93
6,2E-15,2.56E+10,80,38,1.11E-04,1.071,35.76,5.15,32.77,32.93
4,2E-15,2.84E+10,70,38,1.10E-04,1.072,31.74,6.345,39.96,40.07
4,2E-15,2.84E+10,70,38,1.10E-04,1.072,31.74,6.345,39.96,40.07
2,2E-15,2.56E+10,70,38,1.08E-04,1.072,23.18,6.051,38.19,38.33
6,2E-15,2.44E+10,70,45,1.12E-04,1.073,34.1,4.773,30.5,30.6
4,2E-15,2.44E+10,70,45,1.10E-04,1.073,30.05,5.137,32.69,32.79
4,2E-15,2.44E+10,70,45,1.10E-04,1.073,30.05,5.137,32.69,32.79
6,2E-15,2.84E+10,70,38,1.11E-04,1.073,36.33,5.935,37.49,37.6
2,2E-15,2.44E+10,80,38,1.08E-04,1.073,22.79,5.971,37.71,37.81
2,2E-15,2.44E+10,80,38,1.08E-04,1.073,22.79,5.971,37.71,37.81
6,4E-15,2.04E+10,80,45,1.11E-04,1.074,24.43,6.368,40.1,40.21
6,4E-15,2.04E+10,80,45,1.11E-04,1.074,24.43,6.368,40.1,40.21
2,4E-15,2.04E+10,70,38,1.08E-04,1.074,14,7.81,48.78,48.89
6,8E-15,2.04E+10,70,38,1.12E-04,1.075,17.22,7.346,45.99,46.09
6,2E-15,2.04E+10,90,45,1.11E-04,1.078,32.92,5.466,34.67,34.77
4,2E-15,2.04E+10,90,45,1.10E-04,1.078,28.96,5.863,37.06,37.16
4,2E-15,2.04E+10,90,45,1.10E-04,1.078,28.96,5.863,37.06,37.16
6,4E-15,2.44E+10,70,38,1.12E-04,1.078,26.1,5.657,35.82,35.92
4,6E-15,2.04E+10,70,38,1.10E-04,1.079,16.37,7.492,46.86,46.97
4,6E-15,2.04E+10,70,38,1.10E-04,1.079,16.37,7.492,46.86,46.97
4,6E-15,2.04E+10,70,38,1.10E-04,1.079,16.37,7.492,46.86,46.97
4,6E-15,2.04E+10,70,38,1.10E-04,1.079,16.37,7.492,46.86,46.97
4,4E-15,2.04E+10,90,38,1.10E-04,1.08,20.81,6.953,43.62,43.73
4,4E-15,2.04E+10,90,38,1.10E-04,1.08,20.81,6.953,43.62,43.73
6,6E-15,2.04E+10,80,38,1.12E-04,1.08,20.42,6.957,43.65,43.75
6,6E-15,2.04E+10,80,38,1.12E-04,1.08,20.42,6.957,43.65,43.75
6,6E-15,2.04E+10,80,38,1.12E-04,1.08,20.42,6.957,43.65,43.75
6,6E-15,2.04E+10,80,38,1.12E-04,1.08,20.42,6.957,43.65,43.75
4,2E-15,2.44E+10,80,38,1.10E-04,1.081,31.17,5.23,33.25,33.35
4,2E-15,2.44E+10,80,38,1.10E-04,1.081,31.17,5.23,33.25,33.35
4,2E-15,2.44E+10,80,38,1.10E-04,1.081,31.17,5.23,33.25,33.35
4,2E-15,2.44E+10,80,38,1.10E-04,1.081,31.17,5.23,33.25,33.35
4,4E-15,2.04E+10,70,45,1.10E-04,1.082,20.73,6.916,43.4,43.5
4,4E-15,2.04E+10,70,45,1.10E-04,1.082,20.73,6.916,43.4,43.5
6,2E-15,2.44E+10,80,38,1.12E-04,1.082,35.76,4.874,31.11,31.21
6,2E-15,2.44E+10,80,38,1.12E-04,1.082,35.76,4.874,31.11,31.21
2,2E-15,2.04E+10,80,45,1.08E-04,1.082,21.93,6.773,42.54,42.64
2,2E-15,2.04E+10,80,45,1.08E-04,1.082,21.93,6.773,42.54,42.64
4,2E-15,2.56E+10,70,38,1.09E-04,1.084,31.74,5.471,34.7,34.88
4,2E-15,2.56E+10,70,38,1.09E-04,1.084,31.74,5.471,34.7,34.88
6,4E-15,2.04E+10,90,38,1.11E-04,1.084,25.28,6.375,40.14,40.25
6,2E-15,2.56E+10,70,38,1.11E-04,1.085,36.33,5.158,32.82,32.98
2,2E-15,2.44E+10,70,38,1.08E-04,1.086,23.18,5.914,37.37,37.47
6,4E-15,2.04E+10,70,45,1.11E-04,1.086,24.92,6.301,39.69,39.8
6,2E-15,2.04E+10,80,45,1.11E-04,1.087,33.45,5.416,34.37,34.47
6,2E-15,2.04E+10,80,45,1.11E-04,1.087,33.45,5.416,34.37,34.47
4,2E-15,2.04E+10,80,45,1.10E-04,1.088,29.45,5.804,36.71,36.81
4,2E-15,2.04E+10,80,45,1.10E-04,1.088,29.45,5.804,36.71,36.81
4,2E-15,2.04E+10,80,45,1.10E-04,1.088,29.45,5.804,36.71,36.81
4,2E-15,2.04E+10,80,45,1.10E-04,1.088,29.45,5.804,36.71,36.81
4,4E-15,2.04E+10,80,38,1.10E-04,1.089,21.14,6.905,43.33,43.44
4,4E-15,2.04E+10,80,38,1.10E-04,1.089,21.14,6.905,43.33,43.44
4,4E-15,2.04E+10,80,38,1.10E-04,1.089,21.14,6.905,43.33,43.44
4,4E-15,2.04E+10,80,38,1.10E-04,1.089,21.14,6.905,43.33,43.44
2,2E-15,2.04E+10,90,38,1.08E-04,1.09,22.44,6.782,42.59,42.7
6,6E-15,2.04E+10,70,38,1.12E-04,1.091,20.77,6.902,43.32,43.42
6,6E-15,2.04E+10,70,38,1.12E-04,1.091,20.77,6.902,43.32,43.42
6,4E-15,2.04E+10,80,38,1.12E-04,1.094,25.66,6.326,39.84,39.95
6,4E-15,2.04E+10,80,38,1.12E-04,1.094,25.66,6.326,39.84,39.95
4,2E-15,2.44E+10,70,38,1.10E-04,1.094,31.74,5.185,32.98,33.08
4,2E-15,2.44E+10,70,38,1.10E-04,1.094,31.74,5.185,32.98,33.08
2,2E-15,2.04E+10,70,45,1.08E-04,1.095,22.38,6.696,42.07,42.18
6,2E-15,2.44E+10,70,38,1.12E-04,1.095,36.33,4.839,30.89,31
4,2E-15,2.04E+10,90,38,1.10E-04,1.096,30.71,5.87,37.1,37.21
4,2E-15,2.04E+10,90,38,1.10E-04,1.096,30.71,5.87,37.1,37.21
6,2E-15,2.04E+10,90,38,1.11E-04,1.097,35.31,5.488,34.8,34.9
6,2E-15,2.04E+10,70,45,1.11E-04,1.1,34.1,5.362,34.04,34.15
2,2E-15,2.04E+10,80,38,1.08E-04,1.1,22.79,6.726,42.26,42.36
2,2E-15,2.04E+10,80,38,1.08E-04,1.1,22.79,6.726,42.26,42.36
4,2E-15,2.04E+10,70,45,1.10E-04,1.1,30.05,5.74,36.32,36.42
4,2E-15,2.04E+10,70,45,1.10E-04,1.1,30.05,5.74,36.32,36.42
4,4E-15,2.04E+10,70,38,1.10E-04,1.101,21.5,6.844,42.97,43.07
4,4E-15,2.04E+10,70,38,1.10E-04,1.101,21.5,6.844,42.97,43.07
6,4E-15,2.04E+10,70,38,1.12E-04,1.106,26.1,6.267,39.49,39.6
4,2E-15,2.04E+10,80,38,1.10E-04,1.106,31.17,5.82,36.8,36.9
4,2E-15,2.04E+10,80,38,1.10E-04,1.106,31.17,5.82,36.8,36.9
4,2E-15,2.04E+10,80,38,1.10E-04,1.106,31.17,5.82,36.8,36.9
4,2E-15,2.04E+10,80,38,1.10E-04,1.106,31.17,5.82,36.8,36.9
6,2E-15,2.04E+10,80,38,1.11E-04,1.106,35.76,5.444,34.54,34.64
6,2E-15,2.04E+10,80,38,1.11E-04,1.106,35.76,5.444,34.54,34.64
2,2E-15,2.04E+10,70,38,1.08E-04,1.112,23.18,6.66,41.86,41.97
4,2E-15,2.04E+10,70,38,1.10E-04,1.118,31.74,5.764,36.47,36.57
4,2E-15,2.04E+10,70,38,1.10E-04,1.118,31.74,5.764,36.47,36.57
6,2E-15,2.04E+10,70,38,1.11E-04,1.118,36.33,5.397,34.26,34.36
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
